cut_id,unitid,institution_name,state,announcement_date,announcement_year,cut_type,program_name,generated_cut_label,generated_cut_summary,source_url,source_title,source_publication,row_origin
c62d7303-b627-40ec-8e72-c8aad820c95b,162928,Johns Hopkins University,Maryland,2025-03-14,2025,staff_layoff,USAID grant-related activities,"2,222 total positions eliminated: 1,975 international positions across 44 countries + 247 US positions.","2,222 total positions eliminated: 1,975 international positions across 44 countries + 247 US positions. Largest layoffs in JHU history. Directly caused by Trump administration termination of USAID funding — $800M funding shortfall. Affected units: Bloomberg School of Public Health (Center for Communication Programs), Jhpiego (medical nonprofit affiliate), and medical school programs across HIV prevention, maternal/infant care, disease prevention, clean water, and infectious disease research.",https://hub.jhu.edu/2025/03/14/johns-hopkins-usaid-funding-cuts-global-health/,,Johns Hopkins University,scraper
0dc6a435-e4f3-4b35-89ef-77e36795cc59,145637,University of Illinois Urbana-Champaign,Illinois,2025-03-11,2025,staff_layoff,Soybean Innovation Lab,"USAID-funded agricultural research lab closure due to Feed the Future program cuts, focusing on soybean research in Africa","USAID-funded agricultural research lab closure due to Feed the Future program cuts, focusing on soybean research in Africa",https://ipmnewsroom.org/usaid-funding-freeze-halts-food-security-and-ag-research-at-midwest-university-labs/,,IPM Newsroom,scraper
db371386-d718-4aa6-904c-97ee40183acf,110422,California Polytechnic State University-San Luis Obispo,California,2025-03-07,2025,program_suspension,Men and Women Swimming and Diving,Cut due to $450k/yr NCAA settlement costs and state funding cuts.,Cut due to $450k/yr NCAA settlement costs and state funding cuts. Program raised $9M for reinstatement but missed $15M goal. Scholarships honored for affected athletes.,https://gopoly.com/news/2025/3/7/swimming-and-diving-cal-poly-discontinues-swimming-diving-effective-immediately.aspx,,Cal Poly Athletics,scraper
9f2c6f1c-51a2-4d9e-b0d6-59ae6ed966cf,102377,Tuskegee University,Alabama,2025-02-27,2025,staff_layoff,College of Veterinary Medicine,Layoffs affected veterinary school faculty and staff with little advance notice during challenging financial times.,Layoffs affected veterinary school faculty and staff with little advance notice during challenging financial times.,https://www.wsfa.com/2025/02/28/layoffs-confirmed-tuskegee-university/,,WSFA,scraper
7e117610-37d1-4219-bb5a-3a70ebe318fc,214777,Pennsylvania State University-Main Campus,Pennsylvania,2025-02-25,2025,campus_closure,Up to 12 Commonwealth Campuses under review for closure after spring 2027,"President Bendapudi announced February 25, 2025 that Penn State will close an unspecified number of Commonwealth Campuses after exhausting alternatives. 7…","President Bendapudi announced February 25, 2025 that Penn State will close an unspecified number of Commonwealth Campuses after exhausting alternatives. 7 campuses guaranteed to remain open: Abington, Altoona, Behrend, Berks, Brandywine, Harrisburg, Lehigh Valley. Also staying open: Great Valley, Dickinson Law, College of Medicine, Pennsylvania College of Technology. Under review for closure (12 campuses): Beaver, DuBois, Greater Allegheny, Fayette, Hazleton, Mont Alto, New Kensington, Schuylkill, Shenango, Scranton, Wilkes-Barre, and York. No campus to close before end of 2026-27 academic year.",https://onwardstate.com/2025/02/25/penn-state-to-close-certain-commonwealth-campuses-seven-to-remain-open/,,Onward State,scraper
c6078a58-57b7-4aa5-94a5-10216d4ba0f1,239512,Northland College,Wisconsin,2025-02-19,2025,institution_closure,Institution closure,Board unanimously voted to close due to insurmountable financial challenges and declining enrollment.,Board unanimously voted to close due to insurmountable financial challenges and declining enrollment. Final commencement held May 2025 after 133 years of operation.,https://www.insidehighered.com/news/quick-takes/2025/02/20/northland-college-announces-closure,,Inside Higher Ed,scraper
2f6532be-e498-4567-b2e1-14b41036b929,123572,Sonoma State University,California,2025-01-22,2025,department_closure,≈20 degree programs (multiple),"Sweeping cuts announced Jan. 22, 2025 to address $23.9M deficit (escalated from prior $21M estimate): ~20 degree programs eliminated plus all 6 athletic…","Sweeping cuts announced Jan. 22, 2025 to address $23.9M deficit (escalated from prior $21M estimate): ~20 degree programs eliminated plus all 6 athletic programs. California Faculty Association filed legal challenge; court allowed cuts to proceed. Current students can complete degrees. Town Hall held Jan. 30, 2025. Part of broader CSU system budget crisis.",https://sonomastatestar.com/37350/news/sweeping-cuts-planned-for-ssu-all-sports-to-be-eliminated/,,Sonoma State Star,scraper
66bc8dcd-1792-4e79-8865-31c8d036c855,151351,Indiana University-Bloomington,Indiana,2025-01-16,2025,staff_layoff,Athletic Department,"25 athletic department positions eliminated (13 layoffs, 12 unfilled positions) to prepare for revenue sharing with athletes.","25 athletic department positions eliminated (13 layoffs, 12 unfilled positions) to prepare for revenue sharing with athletes. No sports programs or coaching staff affected.",https://www.espn.com/college-sports/story/_/id/43497574/indiana-lays-25-revenue-sharing-nears,,ESPN,scraper
7cc85afa-8e94-4bf6-8732-58003f276287,159939,University of New Orleans,Louisiana,2025-01-16,2025,staff_layoff,Staff layoffs and furloughs,"290+ employees furloughed, 30+ laid off to address $10M budget deficit.","290+ employees furloughed, 30+ laid off to address $10M budget deficit. Faculty largely exempt from furloughs but layoffs anticipated.",https://www.wwno.org/education/2025-01-17/uno-will-furlough-most-employees-to-help-close-10-million-gap,,WWNO,scraper
1933a52e-1cfc-422e-b7d9-7e366b35fcd7,144281,Columbia College Chicago,Illinois,2024-12-18,2024,department_closure,"11 degree programs (4 undergrad, 7 grad)",Revamp plan cuts 11 degrees and up to 25 faculty positions to close budget gap.,Revamp plan cuts 11 degrees and up to 25 faculty positions to close budget gap.,https://www.highereddive.com/news/columbia-college-chicago-cut-11-programs-25-faculty-jobs/735843/,,Higher Ed Dive,scraper
913af0cd-5e0d-468e-b590-25d035936a8f,209807,Portland State University,Oregon,2024-12-13,2024,staff_layoff,College of Liberal Arts and Sciences,Targeted $7M budget reduction in largest college; part of university-wide $18M deficit response including non-tenure track faculty layoffs and retirement…,Targeted $7M budget reduction in largest college; part of university-wide $18M deficit response including non-tenure track faculty layoffs and retirement incentives.,https://www.opb.org/article/2024/12/13/portland-state-university-hands-pink-slips-to-17-faculty/,,OPB,scraper
ffa2867c-b141-4eb3-8639-31d7f454b4c9,199582,Saint Augustine's University,North Carolina,2024-11-25,2024,staff_layoff,Institution-wide restructuring,"Massive workforce reduction (136 positions: 67 staff, 37 full-time faculty, 32 adjuncts) and academic program discontinuations to address $17M deficit and…","Massive workforce reduction (136 positions: 67 staff, 37 full-time faculty, 32 adjuncts) and academic program discontinuations to address $17M deficit and accreditation probation.",https://www.highereddive.com/news/saint-augustine-university-staff-faculty-cuts-accreditation/733959/,,Higher Ed Dive,scraper
c7b6a8b9-a12d-4c32-8967-b14ed7f24d2c,164988,Boston University,Massachusetts,2024-11-19,2024,program_suspension,PhD programs in humanities and social sciences,"Temporary suspension of admissions to 12 PhD programs including Philosophy, English, History.","Temporary suspension of admissions to 12 PhD programs including Philosophy, English, History. Cited budget constraints from graduate union contract and program sustainability review.",https://www.insidehighered.com/news/admissions/graduate/2024/11/19/bu-suspends-admissions-humanities-other-phd-programs,,Inside Higher Ed,scraper
b055a4ee-4dc2-483c-b190-db2224a6af51,212054,Drexel University,Pennsylvania,2024-11-19,2024,staff_layoff,Staff positions,Staff positions,"60 staff layoffs announced due to $63M operational deficit and enrollment shortfall linked to FAFSA rollout issues, representing 1.4% of workforce",https://www.inquirer.com/education/drexel-university-layoffs-budget-deficit-20241119.html,,The Philadelphia Inquirer,scraper
15f6a3fd-bfef-47e4-aa90-745b9c89f9d4,176053,Mississippi College,Mississippi,2024-11-18,2024,program_suspension,Football,"Discontinuation of NCAA Division II football program due to increasing operational costs, NIL/transfer portal complexities, and strategic shift toward 17 other…","Discontinuation of NCAA Division II football program due to increasing operational costs, NIL/transfer portal complexities, and strategic shift toward 17 other sports. Part of broader institutional realignment including name change to Mississippi Christian University in 2026.",https://mississippitoday.org/2024/11/18/mississippi-college-name-change/,,Mississippi Today,scraper
3f9c53d3-1cac-4d6b-be2b-e3d19dc56555,228723,Texas A&M University-College Station,Texas,2024-11-12,2024,program_suspension,LGBTQ studies minor,Eliminated among 52 low-enrollment programs after political pressure from state lawmakers.,"Eliminated among 52 low-enrollment programs after political pressure from state lawmakers. Faculty Senate and university president opposed cuts, citing flawed review process.",https://www.insidehighered.com/news/governance/trustees-regents/2024/11/12/texas-am-cuts-lgbtq-studies-and-other-programs,,Inside Higher Ed,scraper
64f622db-2e9e-4d58-a12f-183a45a467d8,179159,Saint Louis University,Missouri,2024-10-21,2024,staff_layoff,Institution-wide staff positions,Institution-wide staff positions,23 staff laid off + 30 unfilled faculty roles and 100 vacant staff positions eliminated to balance budget and reduce expenses by 4%,https://www.highereddive.com/news/saint-louis-university-lays-off-23-staffers-eliminates-130-positions/730490/,,Higher Ed Dive,scraper
a0346ce2-9932-4395-98e4-df5a400dbd66,221838,Tennessee State University,Tennessee,2024-10-01,2024,staff_layoff,Institution-wide staff positions,Institution-wide staff positions,TSU laid off 114 staff members in October 2024 amid $46M deficit. Additional personnel reductions planned through hiring freezes and vacancy non-fills to address $39M projected 2026 shortfall.,https://www.highereddive.com/news/tennessee-state-university-emergency-funding-staff-cuts-hbcu/733267/,,Higher Ed Dive,scraper
ab28af14-9c64-4f74-8f08-00c95829a2be,212197,Elizabethtown College,Pennsylvania,2024-09-24,2024,program_suspension,"Sociology, Spanish/Spanish Education, Fine Arts","Elimination of three majors due to projected $5.8M+ deficits by 2027. 13 faculty terminated across departments, including tenured professors, using…","Elimination of three majors due to projected $5.8M+ deficits by 2027. 13 faculty terminated across departments, including tenured professors, using enrollment/faculty ratio rubric.",https://etownian.com/main/news/campus-community-responds-to-cuts/,,The Etownian,scraper
17e8840c-bd2e-4643-a33b-d53bf364e48e,206525,Wittenberg University,Ohio,2024-09-10,2024,department_closure,"Wittenberg University to cut 5 majors, 40 employees","Wittenberg University to cut 5 majors, 40 employees",Budget-balancing plan drops 5 majors and 40 faculty/staff roles.,https://www.highereddive.com/news/wittenberg-university-cut-five-majors-40-employees-faculty-staff/726626/,,Higher Ed Dive,scraper
3b86d32c-06cc-459a-8e85-69d40530a2b6,243744,Stanford University,California,2024-08-21,2024,staff_layoff,Creative Writing Program (Jones Lectureships),"Termination of 23 long-term lecturers in creative writing over two years, replacing positions with short-term contracts and new term-limited lectureships…","Termination of 23 long-term lecturers in creative writing over two years, replacing positions with short-term contracts and new term-limited lectureships despite program popularity.",https://www.kqed.org/news/12002172/stanford-sparks-literary-backlash-by-phasing-out-creative-writing-lecturers-jobs,,KQED,scraper
f2ed73b4-f1df-45bf-a97f-c9fbb9a2abc8,165662,Emerson College,Massachusetts,2024-08-15,2024,staff_layoff,Staff positions across multiple departments,Staff positions across multiple departments,"10 staff positions eliminated immediately due to enrollment decline attributed to protests, negative publicity, national enrollment trends, and FAFSA delays",https://www.foxnews.com/media/emerson-college-cuts-staff-citing-enrollment-decline-tied-anti-israel-protests,,Fox News,scraper
c25b2054-ae9f-451b-a39f-dfe8fc8d240b,149772,Western Illinois University,Illinois,2024-08-09,2024,staff_layoff,Cost-saving measures,"Institution-wide faculty/staff layoffs (57 faculty + 32 staff) due to budget crisis, following prior cost-cutting measures including hiring freeze and position…","Institution-wide faculty/staff layoffs (57 faculty + 32 staff) due to budget crisis, following prior cost-cutting measures including hiring freeze and position eliminations.",https://www.wiu.edu/news/newsrelease.php?release_id=20070,,Western Illinois University News,scraper
5b709b30-0162-4bf2-b3a0-8ab937113b18,177968,Lindenwood University,Missouri,2024-06-26,2024,staff_layoff,Cut to operating budget,Cut to operating budget,"Layoffs of 12 staff and 2 faculty, with up to 50 positions left unfilled due to budget cuts linked to FAFSA complications and enrollment declines.",https://universitybusiness.com/are-latest-layoffs-at-this-university-a-first-look-at-the-fafsa-fiascos-consequences/,,University Business,scraper
e35d0ad7-036f-409d-8420-f7f96b37be90,165644,Eastern Nazarene College,Massachusetts,2024-06-25,2024,institution_closure,Institution closure,"Closure due to financial deficits and enrollment declines, with phased cessation of academic activities through May 2025.","Closure due to financial deficits and enrollment declines, with phased cessation of academic activities through May 2025.",https://www.highereddive.com/news/eastern-nazarene-college-in-massachusetts-to-close/719969/,,Higher Ed Dive,scraper
81c1dbb8-6371-4adc-81ab-22245ab7708c,213303,Keystone College,Pennsylvania,2024-06-25,2024,program_suspension,Chemistry,Chemistry program suspended alongside forensic biology and child/family studies due to low enrollment and institutional restructuring.,Chemistry program suspended alongside forensic biology and child/family studies due to low enrollment and institutional restructuring. Existing students will complete degrees.,https://www.keystone.edu/2024/06/25/keystone-college-makes-several-restructuring-moves/,,Keystone College,scraper
42787cd6-75a7-4f81-96f4-fbb1fd985836,195234,The College of Saint Rose,New York,2024-06-21,2024,institution_closure,Institution closure,"103-year-old Catholic college closed due to financial difficulties and declining enrollment, with $11.3M projected deficit","103-year-old Catholic college closed due to financial difficulties and declining enrollment, with $11.3M projected deficit",https://www.highereddive.com/news/the-college-of-saint-rose-close-spring-2024-end-of-academic-year/701349/,,Higher Ed Dive,scraper
d5e5d261-df6d-431b-9b59-674cac0863cf,169363,Concordia University Ann Arbor,Michigan,2024-06-20,2024,program_suspension,Multiple academic programs,"Facing $9M deficit, reducing campus programs from 53 to 9 (medical fields only) and online from 60 to 7 (education fields).","Facing $9M deficit, reducing campus programs from 53 to 9 (medical fields only) and online from 60 to 7 (education fields). Students must transfer to Wisconsin campus or finish online.",https://www.highereddive.com/news/concordia-university-ann-arbor-campus-program-cuts/719810/,,Higher Ed Dive,scraper
ea1d0115-d4b7-4e3f-9f2b-0839f00fb31b,238193,Alverno College,Wisconsin,2024-06-17,2024,department_closure,14 undergraduate majors eliminated,14 undergraduate majors eliminated,"Board declared financial exigency June 14, 2024 facing a $9M deficit driven by extraordinary inflation, salary increases, and high institutional financial aid costs. Eliminating 14 undergraduate majors, laying off 25 faculty and 12 staff. College described move as proactive, reaffirming commitment to its mission for women's education in Milwaukee.",https://www.forbes.com/sites/michaeltnietzel/2024/06/17/alverno-college-declares-financial-exigency-cuts-faculty-and-programs/,,Forbes,scraper
4b59e5fa-2e99-40d4-a45f-0cbc7914d498,210571,Albright College,Pennsylvania,2024-06-03,2024,staff_layoff,Expenses cut in all departments and divisions,Expenses cut in all departments and divisions,"Albright College eliminated 53 positions (29 current staff/faculty, 10 vacant staff, 14 vacant faculty) due to $20.3M deficit and declining enrollment.",https://www.wfmz.com/_homepage_top_stories/albright-eliminates-dozens-of-faculty-and-staff-positions/article_a961e998-1f6c-11ef-bcac-3344c22ba04a.html,,WFMZ,scraper
020a99e8-7c1e-4dbb-9e50-a14fcb659694,232609,University of Lynchburg,Virginia,2024-05-31,2024,program_suspension,"12 undergraduate majors, 25 minors, 5 graduate programs",Restructuring due to financial challenges including 15% enrollment decline (2017-2022) and $8.6M deficit (2023).,"Restructuring due to financial challenges including 15% enrollment decline (2017-2022) and $8.6M deficit (2023). Affected programs include music physics, religious studies, Spanish, special education, and theater.",https://www.highereddive.com/news/university-of-lynchburg-cuts-academic-programs-staff-faculty-positions/717686/,,Higher Ed Dive,scraper
88384180-2c5c-40de-bf0c-18e3a52a45ca,175005,St Catherine University,Minnesota,2024-05-24,2024,department_closure,Early Childhood Center,Eliminated 6 staff positions through center closure plus 5 other staff cuts due to $19M operating deficit and declining enrollment,Eliminated 6 staff positions through center closure plus 5 other staff cuts due to $19M operating deficit and declining enrollment,https://www.highereddive.com/news/st-catherine-university-cuts-staff-roles-budget-deficits/717143/,,Higher Ed Dive,scraper
f1a427a7-f15c-4b49-be2a-de52d6a26a97,196130,SUNY Buffalo State University,New York,2024-05-23,2024,department_closure,37 degree/certificate programs deactivated,Part of financial-sustainability framework; current students may finish but no new admits.,Part of financial-sustainability framework; current students may finish but no new admits.,https://spectrumlocalnews.com/nys/buffalo/news/2024/05/23/buffalo-state-university-to-cut-37-degree-programs,,Spectrum News,scraper
edbf768e-6e58-4a65-9619-97ab281631fd,174783,Saint Cloud State University,Minnesota,2024-05-13,2024,department_closure,Music Department and ≈41 additional majors/minors,SCSU recommended eliminating the entire Music dept plus 41 other programs amid budget crisis.,SCSU recommended eliminating the entire Music dept plus 41 other programs amid budget crisis.,https://www.mprnews.org/story/2024/05/13/st-cloud-state-university-scsu-music-department-budget-cuts,,MPR News,scraper
86b29618-f025-4b2a-868a-81a5153aee08,214777,Pennsylvania State University-Main Campus,Pennsylvania,2024-05-08,2024,staff_layoff,Commonwealth Campuses Administrative Restructuring,"Voluntary buyouts accepted by 383 employees (10% of workforce) across 20 Commonwealth Campuses, combined with consolidation of 11 campuses under 4 regional…","Voluntary buyouts accepted by 383 employees (10% of workforce) across 20 Commonwealth Campuses, combined with consolidation of 11 campuses under 4 regional chancellors to address $49M budget deficit",https://www.highereddive.com/news/penn-state-commonwealth-leadership-restructure-buyouts/718753/,,HigherEdDive,scraper
0b957dda-ad24-404e-b4f1-3033512548ea,165015,Brandeis University,Massachusetts,2024-05-01,2024,staff_layoff,Staff layoffs,"60 full/part-time staff positions eliminated due to financial challenges, enrollment declines, and structural inefficiencies.","60 full/part-time staff positions eliminated due to financial challenges, enrollment declines, and structural inefficiencies. Adjunct faculty contracts also affected.",https://ejewishphilanthropy.com/brandeis-university-to-cut-60-positions-restructure-schools-as-its-faces-financial-challenges/,,eJewishPhilanthropy,scraper
be7cb0c7-a80f-4624-bc96-d44b792baab0,202134,Cleveland State University,Ohio,2024-05-01,2024,program_suspension,"Multiple academic programs (20 discontinued, 21 suspended)",Part of 'right sizing' effort to address $20M deficit.,"Part of 'right sizing' effort to address $20M deficit. Includes programs in Liberal Arts, Social Sciences, and Public Affairs. Additional 22 programs paused for review.",https://clevelandstater.com/news/news/csu-axes-20-programs-suspends-22-others,,Cleveland Stater,scraper
f8719ed6-0645-472f-a8f2-f5f74512ee50,228787,The University of Texas at Dallas,Texas,2024-04-09,2024,staff_layoff,Office of Campus Resources and Support,Eliminated to comply with Texas Senate Bill 17 banning DEI programs at public universities.,Eliminated to comply with Texas Senate Bill 17 banning DEI programs at public universities. OCRS was created after DEI office closure but deemed non-compliant.,https://www.keranews.org/education/2024-04-09/ut-dallas-to-eliminate-20-jobs-because-of-dei-ban,,KERA News,scraper
44c7b211-adf7-4d65-8db7-ef0bdced7625,228778,The University of Texas at Austin,Texas,2024-04-02,2024,staff_layoff,"Diversity, Equity, and Inclusion (DEI) offices and Division of Campus and Community Engagement",~60 staff layoffs due to Texas SB 17 banning DEI programs; 13 faculty + 14 demoted deans affected,~60 staff layoffs due to Texas SB 17 banning DEI programs; 13 faculty + 14 demoted deans affected,https://www.texastribune.org/2024/04/02/university-texas-austin-firings-dei-ban/,,The Texas Tribune,scraper
46d51cc7-44a8-4a3c-bb25-e500c31e4040,186380,Rutgers University-New Brunswick,New Jersey,2024-04-01,2024,staff_layoff,Writing Program,29 of 31 Writing Program lecturers laid off; class sizes increased from 22 to 24 students; over 1000 student seats in upper-division writing courses eliminated,29 of 31 Writing Program lecturers laid off; class sizes increased from 22 to 24 students; over 1000 student seats in upper-division writing courses eliminated,https://rutgersaaup.org/action-requested-help-us-protest-the-cuts-in-the-writing-program/,,Rutgers AAUP-AFT,scraper
61bd41db-1642-43d3-8b6a-2e68797ed467,110404,California Institute of Technology,California,2024-03-12,2024,staff_layoff,Jet Propulsion Laboratory workforce reduction,"JPL laid off employees (8% of workforce) due to NASA budget constraints, particularly Mars Sample Return mission funding cuts.","JPL laid off employees (8% of workforce) due to NASA budget constraints, particularly Mars Sample Return mission funding cuts. Second round of 2024 layoffs.",https://www.caltech.edu/campus-life-events/campus-announcements/jpl-workforce-reductions2024,,Caltech Campus Announcements,scraper
5d923f9f-6443-4d1c-898c-e8b0f936fc6f,177418,Fontbonne University,Missouri,2024-03-11,2024,institution_closure,All programs,Entire institution shutting down; campus being sold to Washington University.,Entire institution shutting down; campus being sold to Washington University.,https://apnews.com/c2397d8ff4120d4533bc08c16dfb15a3,,AP News,scraper
b83c2f4a-eb85-4fa8-8167-8db210c2e445,240453,University of Wisconsin-Milwaukee,Wisconsin,2024-03-11,2024,campus_closure,All programs,"UWM at Waukesha campus closing after Spring 2025 per Universities of Wisconsin directive; declining enrollment, shifting demographics, and budget constraints…","UWM at Waukesha campus closing after Spring 2025 per Universities of Wisconsin directive; declining enrollment, shifting demographics, and budget constraints cited. Closes College of General Studies and associate degree offerings. Partnership with Waukesha County Technical College (WCTC) established: students earn WCTC associate degrees and transfer seamlessly to UWM baccalaureate programs.",https://uwm.edu/news/uwm-at-waukesha-campus-to-close-in-2025-uwm-develops-university-center-with-wctc/,,UWM News Release,scraper
fae7e9d4-578a-445e-8848-98f2f74a8f7c,152600,Valparaiso University,Indiana,2024-03-04,2024,program_suspension,"28 programs (including theology, public health, international relations, cybersecurity)",18 undergraduate and 10 graduate programs under review affecting ~3% of undergrads.,18 undergraduate and 10 graduate programs under review affecting ~3% of undergrads. Final decisions expected by Fall 2024 with 'limited' faculty reductions.,https://www.highereddive.com/news/valparaiso-university-to-weigh-cuts-28-programs/709227/,,Higher Ed Dive,scraper
f07df735-ef7c-4253-947a-f47b2ab3c2b3,153269,Drake University,Iowa,2024-03-01,2024,program_suspension,Master of Accountancy and Master of Public Administration,"Academic program reviews announced by Provost Sue Mattison as follow-up to President Martin's Feb 7 message, explicitly naming these graduate programs in…","Academic program reviews announced by Provost Sue Mattison as follow-up to President Martin's Feb 7 message, explicitly naming these graduate programs in official communications .",https://news.drake.edu/2024/03/01/message-from-provost-sue-mattison/,,Drake University Newsroom,scraper
cbe1ebdc-8abe-470a-958a-2c4da8243235,203845,Marietta College,Ohio,2024-02-13,2024,staff_layoff,Multiple academic programs and administrative positions,Multiple academic programs and administrative positions,"Restructuring includes elimination of 10 academic programs (Asian studies, environmental engineering, linguistics, etc.) and layoffs of 22 faculty + 14 administrators, with 13 positions left vacant. Driven by enrollment declines and financial pressures.",https://www.highereddive.com/news/marietta-college-to-cut-3-dozen-administrators-and-faculty/707303/,,HigherEd Dive,scraper
b11960b1-2f4d-4aa0-b606-ad149c35933f,199148,University of North Carolina at Greensboro,North Carolina,2024-02-04,2024,program_suspension,"Anthropology, BA",Part of 20 programs eliminated due to enrollment declines and budget deficits; current students can complete degrees.,"Part of 20 programs eliminated due to enrollment declines and budget deficits; current students can complete degrees. Includes undergraduate majors (anthropology, physics), minors (Chinese), and graduate programs.",https://spectrumlocalnews.com/nc/charlotte/college-and-university/2024/02/04/uncg-drops-programs,,Spectrum Local News,scraper
52febcda-46b1-4b9d-8764-5332daf28a5b,240277,University of Wisconsin-Green Bay,Wisconsin,2024-01-22,2024,program_suspension,In-person Instruction at Marinette Campus,"UW-Green Bay ended all in-person instruction at its Marinette branch campus due to persistent enrollment declines, transitioning to exclusively online delivery…","UW-Green Bay ended all in-person instruction at its Marinette branch campus due to persistent enrollment declines, transitioning to exclusively online delivery while maintaining community engagement initiatives.",https://www.insidehighered.com/news/quick-takes/2024/01/22/another-wisconsin-branch-campus-move-online-fall,,Inside Higher Ed,scraper
d82dfa0e-5333-4e20-acd7-3213c0a4f442,183044,University of New Hampshire-Main Campus,New Hampshire,2024-01-16,2024,department_closure,Museum of Art,Permanent closure due to $14M budget cuts.,Permanent closure due to $14M budget cuts. Part of College of Liberal Arts reductions eliminating 12 staff. Museum served academic/community functions including student curation programs and public exhibitions.,https://www.theartnewspaper.com/2024/01/25/university-new-hampshire-closes-art-museum-permanently,,The Art Newspaper,scraper
discovered-5a98ba682315d049,183044,University of New Hampshire,New Hampshire,2024-01-24,2024,staff_layoff,The University of New Hampshire announced $14 million in budget cuts that include elimination of jobs and program suspensions. The cuts are described as creating a somber mood among staff and students.,Staff layoff - $14M in cuts affecting jobs and programs [model: high confidence],The University of New Hampshire announced $14 million in budget cuts that include elimination of jobs and program suspensions. The cuts are described as creating a somber mood among staff and students.,https://news.google.com/rss/articles/CBMioAFBVV95cUxNQmpxS0ZNalZLLWlDWE45X0FQajRKbWZtV1h6X2tFX1labjdVZlBaT2ZIcmhvamcwY2U5N1pEZGRMOVJVZWhjNFdZUWpGWFhwVkR4V3ZnS3FSd1RvOGxfTHhIeGk4SVBNaTVGUUFoLVhSQkk2WjZFOXVEeVFDX0pWT1ZYbzNRVUdpTmR6ZnQ4RkNWdG9RWlhEUWZQYU9kcjVp?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Here are jobs and programs UNH is eliminating in $14M cuts: 'The mood is very somber' - Foster's Daily Democrat,Foster's Daily Democrat,news_scan
discovered-d19a1c4a1012ce70,104179,University of Arizona,Arizona,2024-01-29,2024,staff_layoff,The University of Arizona announced budget cuts and layoffs to address a financial crisis that has been developing for years. The specific number of positions affected was not disclosed in the available article text.,The University of Arizona announced budget cuts and layoffs to address a financial crisis that has been developing for years. The specific number of positions affected was not disclosed in the available article text. [model: high confidence] [also: https://news.google.com/rss/articles/CBMiiAFBVV95cUxPTUhQdGplS0J3dW5TWWtDbjJScEFNbFZFaTBnMXhoMi1xaS1TYjM0VTlwcXUxSVNhZ0ZqbDd4YU0wYzJLMkRMSGpxZVdKT3c1cVlpNk9yQ2tRTmcxbS1QNnZ1XzJyM01mZ0VtWDhIY05JZXZSdTFpYUVZbFZobFhkUWhBMVhMcDlZ?oc=5&hl=en-US&gl=US&ceid=US%3Aen; https://news.google.com/rss/articles/CBMijgFBVV95cUxNMFJya2FDOTJSQkdBYXBwYlRjOC0xSkpvalMtdDctQzhPUXRGVmtBR0JIaDVjS1ZXX0k1SlRpZXdicHhWMlNDUHBsck13VTk3ZUFtcmNQUjRvZmpJd3dDZjlpV2VEcTg3TXV1Mnl1Ylg2dURIWTBUS3duNTFDNzZwd0hUemhqS2d0dlpiR1hn?oc=5&hl=en-US&gl=US&ceid=US%3Aen],The University of Arizona announced budget cuts and layoffs to address a financial crisis that has been developing for years. The specific number of positions affected was not disclosed in the available article text.,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQY1hKYm5oZ01ZRC1KRXJOTVpBd3pZTGJmSnpWcXJIcWJhYUxhcmE1T3dSekFleXZ1OWRsQmk0bjFpSmhpVnRkN1BCZWgwSWVNZTYtU083dEdVMEJOVFJaYTVTaG1rMzVHQkxXcEU0ZEJFMVNETVlBS2xxRkVPTE45V2VCblRsb09jSGhBZjJtYk9UYnR5NEJsaTl1b2N1VWd6OS1OaFdQN3djcEdtWTdUc29RZXA0R0JWOV9lSWlpV3d2akduYldiWDJNRjd0ZEdPalM0M3FMcVlnOGUzWjB2NnZFTEp5MWJwQ1B4aFQ5RQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,"'Years in the making': UA faces budget cuts, layoffs to fix financial crisis - azcentral.com and The Arizona Republic",azcentral.com and The Arizona Republic,news_scan
